Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
46200.0,46900.0,45850.0,46250.0,42065.2890625,8463073,0.0,0.0
45750.0,46350.0,45200.0,45400.0,41292.1953125,9669368,0.0,0.0
45250.0,46200.0,45250.0,46000.0,41837.90234375,6365573,0.0,0.0
45950.0,45950.0,45250.0,45650.0,41519.578125,7235395,0.0,0.0
44750.0,44800.0,44350.0,44400.0,40382.67578125,7823843,0.0,0.0
44850.0,45450.0,44700.0,45100.0,41019.34375,7646421,0.0,0.0
45550.0,46150.0,45500.0,45550.0,41428.62109375,9253930,0.0,0.0
46350.0,46550.0,46150.0,46200.0,42019.81640625,10989751,0.0,0.0
46350.0,46400.0,45800.0,46300.0,42110.765625,5245804,0.0,0.0
45950.0,46650.0,45750.0,46450.0,42247.1875,4717226,0.0,0.0
46450.0,46850.0,46300.0,46850.0,42611.0,7407824,0.0,0.0
46150.0,46350.0,45950.0,46050.0,41883.38671875,5216602,0.0,0.0
46450.0,46450.0,45650.0,46100.0,41928.859375,5143554,0.0,0.0
46650.0,46950.0,46600.0,46800.0,42565.52734375,8819393,0.0,0.0
46800.0,47300.0,46600.0,47200.0,42929.328125,9009109,0.0,0.0
47350.0,47550.0,47050.0,47300.0,43020.2890625,9061381,0.0,0.0
47100.0,47150.0,46250.0,46400.0,42201.7109375,8756522,0.0,0.0
47150.0,47200.0,46600.0,47200.0,42929.328125,8408838,0.0,0.0
46650.0,47150.0,46550.0,47150.0,42883.85546875,7873886,0.0,0.0
46800.0,47050.0,46000.0,46100.0,41928.859375,6856846,0.0,0.0
46300.0,46850.0,46300.0,46550.0,42338.140625,5551014,0.0,0.0
46200.0,46600.0,45000.0,45350.0,41246.72265625,12872916,0.0,0.0
44900.0,45500.0,44850.0,45200.0,41110.29296875,7811181,0.0,0.0
44550.0,45500.0,44300.0,44950.0,40882.9140625,12151374,0.0,0.0
44350.0,44600.0,43600.0,43950.0,39973.38671875,14214086,0.0,0.0
42500.0,43800.0,42500.0,43500.0,39564.109375,15083824,0.0,0.0
43600.0,43900.0,43100.0,43200.0,39291.25390625,10002533,0.0,0.0
43250.0,43500.0,42650.0,42650.0,38791.01953125,16926881,0.0,0.0
43250.0,43350.0,43050.0,43150.0,39245.77734375,9685147,0.0,0.0
44000.0,44000.0,43550.0,43700.0,39746.01171875,8466169,0.0,0.0
43500.0,43500.0,42950.0,43000.0,39109.34375,7276979,0.0,0.0
43900.0,44250.0,43500.0,43700.0,39746.01171875,8750135,0.0,0.0
43800.0,43900.0,43300.0,43900.0,39927.921875,9528115,0.0,0.0
44350.0,44350.0,43500.0,43600.0,39655.06640625,6014218,0.0,0.0
43950.0,44600.0,43550.0,44450.0,40428.15234375,8434205,0.0,0.0
44350.0,44800.0,44150.0,44500.0,40473.62890625,6571717,0.0,0.0
44500.0,44700.0,43850.0,44050.0,40064.3515625,8061177,0.0,0.0
43800.0,44200.0,43650.0,43950.0,39973.38671875,5017381,0.0,0.0
43050.0,43800.0,42950.0,43600.0,39655.06640625,7954949,0.0,0.0
43650.0,44200.0,43600.0,44050.0,40064.3515625,16883932,0.0,0.0
44100.0,44400.0,43750.0,44150.0,40155.296875,5758333,0.0,0.0
44200.0,44200.0,43050.0,43400.0,39473.16015625,10768862,0.0,0.0
43750.0,44300.0,43750.0,44000.0,40018.8671875,9899073,0.0,0.0
44850.0,44850.0,43650.0,43800.0,39836.97265625,7185537,0.0,0.0
43550.0,43650.0,43100.0,43250.0,39336.734375,9774941,0.0,0.0
43250.0,44100.0,43150.0,44100.0,40109.82421875,12441837,0.0,0.0
44800.0,46100.0,44450.0,45700.0,41565.046875,18297430,0.0,0.0
46500.0,46500.0,45850.0,46300.0,42110.765625,9896562,0.0,0.0
46450.0,47000.0,46300.0,46900.0,42656.4765625,9434157,0.0,0.0
47100.0,47200.0,46550.0,47000.0,42747.4296875,9231792,0.0,0.0
47300.0,47400.0,46800.0,47150.0,42883.85546875,16141619,0.0,0.0
47000.0,47100.0,46400.0,47100.0,42838.38671875,15550926,0.0,0.0
47000.0,47100.0,46800.0,46900.0,42656.4765625,7006280,0.0,0.0
46900.0,47700.0,46800.0,47700.0,43384.08984375,10413027,0.0,0.0
48050.0,49200.0,47850.0,49150.0,44702.89453125,16461413,0.0,0.0
49400.0,49600.0,49100.0,49200.0,44748.3671875,15460210,0.0,0.0
49250.0,49300.0,49000.0,49300.0,44839.32421875,7568553,0.0,0.0
49050.0,49650.0,48850.0,49500.0,45021.2265625,7871955,0.0,0.0
49200.0,49350.0,48800.0,48900.0,44475.51953125,9187141,0.0,0.0
49000.0,49250.0,48900.0,49200.0,44748.3671875,8494756,0.0,0.0
48000.0,48700.0,48000.0,48400.0,44339.78515625,8048041,354.0,0.0
48050.0,49250.0,47900.0,49050.0,44935.25390625,9497119,0.0,0.0
48900.0,49100.0,48650.0,48850.0,44752.0390625,6206035,0.0,0.0
48350.0,48400.0,47600.0,47600.0,43606.8984375,8382463,0.0,0.0
47400.0,48650.0,47350.0,48000.0,43973.34375,9331695,0.0,0.0
48350.0,48700.0,47650.0,47750.0,43744.30859375,7047273,0.0,0.0
47900.0,49000.0,47600.0,48900.0,44797.84375,14239367,0.0,0.0
48200.0,49200.0,48000.0,48550.0,44477.20703125,18639855,0.0,0.0
49000.0,49450.0,48800.0,49150.0,45026.8671875,7783275,0.0,0.0
50000.0,50300.0,49850.0,50000.0,45805.5625,11130635,0.0,0.0
49900.0,50200.0,49900.0,50100.0,45897.1796875,6058105,0.0,0.0
50700.0,50900.0,50400.0,50700.0,46446.83984375,9136282,0.0,0.0
50500.0,50600.0,50100.0,50500.0,46263.6171875,6701380,0.0,0.0
50300.0,50900.0,49650.0,49900.0,45713.94921875,8483106,0.0,0.0
49900.0,50400.0,49800.0,50300.0,46080.40234375,4406531,0.0,0.0
50800.0,51500.0,50700.0,51200.0,46904.8984375,10898729,0.0,0.0
51300.0,51500.0,50800.0,51200.0,46904.8984375,8663880,0.0,0.0
52500.0,52500.0,50500.0,50700.0,46446.83984375,21185785,0.0,0.0
50800.0,51200.0,50500.0,50900.0,46630.06640625,7879897,0.0,0.0
50700.0,51500.0,50700.0,51300.0,46996.5078125,6431522,0.0,0.0
51400.0,51700.0,50800.0,51100.0,46813.28125,7581629,0.0,0.0
50700.0,50800.0,50200.0,50400.0,46172.01171875,8959435,0.0,0.0
51000.0,51400.0,50300.0,50400.0,46172.01171875,10304777,0.0,0.0
50600.0,51200.0,50400.0,51200.0,46904.8984375,8467846,0.0,0.0
51700.0,52300.0,51400.0,52300.0,47912.6171875,13012411,0.0,0.0
52400.0,52700.0,52100.0,52700.0,48279.0703125,10581034,0.0,0.0
52900.0,53500.0,52700.0,53300.0,48828.73046875,14361133,0.0,0.0
53400.0,53400.0,52400.0,52900.0,48462.28515625,9257116,0.0,0.0
53200.0,53300.0,52000.0,52100.0,47729.3984375,11603290,0.0,0.0
52200.0,52200.0,51400.0,51600.0,47271.34375,8185952,0.0,0.0
51800.0,52600.0,51600.0,52600.0,48187.453125,6576148,0.0,0.0
52500.0,52500.0,52000.0,52500.0,48095.83984375,6225196,0.0,0.0
51900.0,52800.0,51900.0,52800.0,48370.67578125,12010018,0.0,0.0
52900.0,53700.0,52600.0,53700.0,49195.171875,9703360,0.0,0.0
53600.0,53800.0,53200.0,53500.0,49011.94921875,7746554,0.0,0.0
53200.0,53500.0,52700.0,53500.0,49011.94921875,8907177,0.0,0.0
53400.0,53400.0,52000.0,52000.0,47637.78515625,12560070,0.0,0.0
51600.0,52100.0,50600.0,51000.0,46721.67578125,14298646,0.0,0.0
51000.0,51600.0,50900.0,51600.0,47271.34375,8478310,0.0,0.0
52200.0,52600.0,51700.0,51800.0,47454.56640625,9050625,0.0,0.0
51900.0,52900.0,51800.0,51800.0,47454.56640625,27372226,0.0,0.0
51800.0,52300.0,51600.0,52200.0,47821.0078125,7546261,0.0,0.0
51900.0,52100.0,51300.0,51300.0,46996.5078125,6833885,0.0,0.0
51200.0,51400.0,50200.0,50300.0,46080.40234375,11179334,0.0,0.0
50900.0,51300.0,50400.0,50400.0,46172.01171875,18877252,0.0,0.0
49800.0,50300.0,49500.0,49900.0,45713.94921875,12059812,0.0,0.0
49600.0,49850.0,49000.0,49450.0,45301.70703125,13246549,0.0,0.0
50200.0,50400.0,49500.0,49500.0,45347.5078125,10449715,0.0,0.0
50100.0,50900.0,49950.0,50400.0,46172.01171875,11414563,0.0,0.0
50900.0,51400.0,50700.0,51200.0,46904.8984375,8470627,0.0,0.0
51000.0,51600.0,50700.0,51500.0,47179.73828125,6882771,0.0,0.0
51500.0,52200.0,51400.0,51900.0,47546.17578125,11379521,0.0,0.0
53000.0,53300.0,52700.0,53300.0,48828.73046875,29178697,0.0,0.0
54500.0,54800.0,53900.0,54700.0,50111.28515625,18120261,0.0,0.0
54500.0,54900.0,54300.0,54700.0,50111.28515625,11512405,0.0,0.0
55800.0,56700.0,55400.0,56700.0,51943.51171875,19358433,0.0,0.0
56700.0,57200.0,56000.0,56300.0,51577.05859375,15558208,0.0,0.0
57000.0,57300.0,55500.0,56000.0,51302.23046875,14180520,0.0,0.0
56100.0,56500.0,55600.0,56000.0,51302.23046875,12095519,0.0,0.0
56100.0,56400.0,55100.0,55500.0,50844.17578125,9839252,0.0,0.0
55600.0,55700.0,54800.0,55000.0,50386.11328125,11868463,0.0,0.0
54700.0,55400.0,54400.0,55400.0,50752.56640625,9645034,0.0,0.0
55700.0,56900.0,55500.0,56500.0,52093.1640625,12313056,354.0,0.0
56200.0,56600.0,55700.0,55800.0,51447.76171875,8356767,0.0,0.0
55500.0,56000.0,55000.0,55200.0,50894.55078125,12993228,0.0,0.0
56000.0,56600.0,54900.0,55500.0,51171.15625,15422255,0.0,0.0
54900.0,55600.0,54600.0,55500.0,51171.15625,10278951,0.0,0.0
55700.0,56400.0,55600.0,55800.0,51447.76171875,10009778,0.0,0.0
56200.0,57400.0,55900.0,56800.0,52369.765625,23501171,0.0,0.0
58400.0,58600.0,57400.0,58600.0,54029.359375,24102579,0.0,0.0
58800.0,59700.0,58300.0,59500.0,54859.1640625,16000170,0.0,0.0
59600.0,60000.0,59100.0,60000.0,55320.16015625,11359139,0.0,0.0
60400.0,61000.0,59900.0,60000.0,55320.16015625,16906295,0.0,0.0
59500.0,59600.0,58900.0,59000.0,54398.1640625,14300928,0.0,0.0
59100.0,60700.0,59000.0,60700.0,55965.56640625,14381774,0.0,0.0
61900.0,62000.0,61000.0,61300.0,56518.765625,16025661,0.0,0.0
62000.0,62800.0,61700.0,62400.0,57532.98046875,12528855,0.0,0.0
62000.0,62400.0,61200.0,61400.0,56610.97265625,11142693,0.0,0.0
60500.0,62600.0,60400.0,62300.0,57440.77734375,15339565,0.0,0.0
61800.0,61800.0,60700.0,60800.0,56057.7734375,14916555,0.0,0.0
59400.0,59400.0,58300.0,58800.0,54213.76953125,23664541,0.0,0.0
59100.0,59700.0,58800.0,59100.0,54490.37109375,16446102,0.0,0.0
58800.0,58800.0,56800.0,57200.0,52738.5546875,20821939,0.0,0.0
57800.0,58400.0,56400.0,56400.0,52000.96484375,19749457,0.0,0.0
55500.0,57400.0,55200.0,57200.0,52738.5546875,23995260,0.0,0.0
57100.0,59000.0,56800.0,58900.0,54305.9609375,21800192,0.0,0.0
60000.0,60200.0,58900.0,59500.0,54859.1640625,19278165,0.0,0.0
60100.0,61100.0,59700.0,61100.0,56334.375,14727159,0.0,0.0
61100.0,61200.0,59700.0,60400.0,55688.96875,16402493,0.0,0.0
59200.0,59800.0,59100.0,59700.0,55043.56640625,13107121,0.0,0.0
59800.0,60700.0,59700.0,59900.0,55227.96875,11071231,0.0,0.0
60300.0,60700.0,59700.0,60500.0,55781.17578125,12904207,0.0,0.0
61200.0,61600.0,60500.0,60700.0,55965.56640625,18449775,0.0,0.0
60900.0,61900.0,60200.0,61800.0,56979.76953125,13276067,0.0,0.0
61600.0,62000.0,61200.0,61500.0,56703.16796875,8740596,0.0,0.0
60800.0,60900.0,59700.0,59800.0,55135.76953125,16674266,0.0,0.0
59800.0,60400.0,59400.0,60200.0,55504.57421875,12951496,0.0,0.0
60700.0,61300.0,59600.0,60000.0,55320.16015625,14591924,0.0,0.0
58800.0,59800.0,58500.0,59200.0,54582.56640625,13777393,0.0,0.0
57400.0,58100.0,56800.0,56800.0,52369.765625,25627537,0.0,0.0
56200.0,58000.0,56200.0,57900.0,53383.96484375,23885408,0.0,0.0
56000.0,57000.0,56000.0,56500.0,52093.1640625,25483102,0.0,0.0
56300.0,56900.0,55500.0,55900.0,51539.953125,23209541,0.0,0.0
55000.0,55500.0,54200.0,54200.0,49972.5546875,30054227,0.0,0.0
54300.0,55500.0,53600.0,55000.0,50710.15234375,30403412,0.0,0.0
56700.0,56900.0,55100.0,55400.0,51078.95703125,30330295,0.0,0.0
54800.0,57600.0,54600.0,57400.0,52922.9609375,24765728,0.0,0.0
57600.0,58000.0,56700.0,57800.0,53291.76171875,21698990,0.0,0.0
56500.0,57200.0,56200.0,56500.0,52093.1640625,18716656,0.0,0.0
56500.0,56500.0,56500.0,56500.0,52093.1640625,0,0.0,0.0
53800.0,54900.0,53700.0,54600.0,50341.35546875,32106554,0.0,0.0
54300.0,54400.0,52000.0,52100.0,48036.34765625,45707281,0.0,0.0
52100.0,52100.0,52100.0,52100.0,48036.34765625,0,0.0,0.0
47450.0,51600.0,46850.0,49950.0,46054.04296875,59462933,0.0,0.0
50100.0,50900.0,48800.0,48900.0,45085.9375,33339821,0.0,0.0
46900.0,49650.0,46700.0,47300.0,43610.734375,51218151,0.0,0.0
47750.0,48350.0,45600.0,45600.0,42043.328125,40152623,0.0,0.0
46400.0,46650.0,42300.0,42950.0,39600.015625,56925513,0.0,0.0
44150.0,45500.0,43550.0,45400.0,41858.92578125,49730008,0.0,0.0
42600.0,43550.0,42400.0,42500.0,39185.1171875,41701626,0.0,0.0
43850.0,46950.0,43050.0,46950.0,43288.03515625,49801908,0.0,0.0
48950.0,49600.0,47150.0,48650.0,44855.4375,52735922,0.0,0.0
49000.0,49300.0,47700.0,47800.0,44071.73046875,42185129,0.0,0.0
49600.0,49700.0,46850.0,48300.0,44532.734375,39896178,0.0,0.0
47050.0,48350.0,46550.0,47850.0,44443.5703125,26797395,354.0,0.0
48000.0,48500.0,47150.0,47750.0,44350.6796875,30654261,0.0,0.0
47450.0,47900.0,45800.0,45800.0,42539.515625,27259532,0.0,0.0
46200.0,46850.0,45350.0,46800.0,43468.3203125,21621076,0.0,0.0
47400.0,47600.0,46550.0,47000.0,43654.078125,22784682,0.0,0.0
47500.0,48800.0,47250.0,48700.0,45233.06640625,23395726,0.0,0.0
49650.0,50200.0,49000.0,49600.0,46068.98828125,31524034,0.0,0.0
49600.0,49750.0,48600.0,48600.0,45140.1796875,25010314,0.0,0.0
49750.0,49800.0,48700.0,49100.0,45604.578125,22628058,0.0,0.0
48950.0,49250.0,48650.0,49250.0,45743.90234375,17839111,0.0,0.0
48650.0,48900.0,48300.0,48300.0,44861.53125,14431800,0.0,0.0
48800.0,49200.0,48300.0,49000.0,45511.703125,14206216,0.0,0.0
49350.0,49350.0,48550.0,49000.0,45511.703125,23349760,0.0,0.0
50800.0,52000.0,50300.0,51400.0,47740.8515625,32041675,0.0,0.0
51400.0,51400.0,50000.0,50100.0,46533.39453125,21866354,0.0,0.0
49400.0,49700.0,48700.0,49250.0,45743.90234375,27407543,0.0,0.0
48700.0,50000.0,48350.0,49850.0,46301.18359375,18613864,0.0,0.0
50200.0,50300.0,49500.0,49850.0,46301.18359375,18754442,0.0,0.0
49650.0,49750.0,49000.0,49350.0,45836.78515625,15618347,0.0,0.0
49350.0,50000.0,49100.0,49850.0,46301.18359375,14049471,0.0,0.0
49850.0,50100.0,49300.0,50100.0,46533.39453125,16095399,0.0,0.0
49900.0,50500.0,49600.0,50000.0,46440.51171875,15604533,0.0,0.0
48900.0,49100.0,48500.0,48500.0,45047.29296875,26083749,0.0,0.0
49000.0,49200.0,48500.0,49200.0,45697.45703125,18070225,0.0,0.0
49200.0,49300.0,48700.0,48800.0,45325.9375,13884411,0.0,0.0
49100.0,49350.0,48800.0,48800.0,45325.9375,15319700,0.0,0.0
48900.0,49250.0,48300.0,48400.0,44954.41015625,16357743,0.0,0.0
48400.0,48500.0,47550.0,47900.0,44490.0078125,23433590,0.0,0.0
47250.0,48550.0,47200.0,48550.0,45093.7421875,20223277,0.0,0.0
47750.0,48100.0,47650.0,48000.0,44582.890625,19305974,0.0,0.0
48400.0,48450.0,47700.0,47850.0,44443.5703125,18463118,0.0,0.0
47950.0,49100.0,47600.0,48800.0,45325.9375,20481981,0.0,0.0
50100.0,50500.0,49700.0,50300.0,46719.15234375,25168295,0.0,0.0
50000.0,50200.0,49800.0,50000.0,46440.51171875,14896899,0.0,0.0
50300.0,50400.0,49850.0,49950.0,46394.07421875,14949266,0.0,0.0
49600.0,49800.0,48600.0,48750.0,45279.49609375,19706284,0.0,0.0
48750.0,48900.0,48450.0,48850.0,45372.3828125,14337913,0.0,0.0
48700.0,49450.0,48600.0,49250.0,45743.90234375,15127490,0.0,0.0
48950.0,50000.0,48800.0,49900.0,46347.6328125,19548479,0.0,0.0
51100.0,51200.0,49900.0,50400.0,46812.03515625,31309318,0.0,0.0
50000.0,50700.0,49700.0,50700.0,47090.67578125,27596961,0.0,0.0
50800.0,51200.0,50600.0,51200.0,47555.08203125,16949183,0.0,0.0
51000.0,51500.0,50800.0,51400.0,47740.8515625,14247933,0.0,0.0
51800.0,55000.0,51700.0,54500.0,50620.15234375,49257814,0.0,0.0
55800.0,57000.0,54600.0,54600.0,50713.0390625,40220334,0.0,0.0
54400.0,55900.0,54000.0,55500.0,51548.96875,22743629,0.0,0.0
56400.0,56500.0,54700.0,54900.0,50991.68359375,25634965,0.0,0.0
55800.0,56500.0,54400.0,55500.0,51548.96875,23998831,0.0,0.0
55100.0,55900.0,54900.0,55400.0,51456.0859375,16742493,0.0,0.0
54500.0,55100.0,53200.0,54300.0,50434.39453125,33815123,0.0,0.0
52100.0,52800.0,51500.0,52300.0,48576.7734375,26976019,0.0,0.0
51400.0,52000.0,49900.0,49900.0,46347.6328125,28772921,0.0,0.0
51200.0,52100.0,50600.0,52100.0,48391.01171875,21808375,0.0,0.0
52100.0,52900.0,51300.0,52200.0,48483.88671875,26672595,0.0,0.0
52200.0,52300.0,51600.0,52300.0,48576.7734375,15982926,0.0,0.0
52600.0,52900.0,51600.0,52900.0,49134.05859375,18157985,0.0,0.0
52000.0,52600.0,51800.0,52000.0,48298.12890625,13801350,0.0,0.0
52500.0,52800.0,51100.0,51400.0,47740.8515625,18086152,0.0,0.0
51900.0,53900.0,51600.0,52900.0,49134.05859375,24519552,0.0,0.0
52100.0,53000.0,51900.0,51900.0,48205.24609375,18541624,0.0,0.0
52800.0,53900.0,52200.0,53300.0,49505.5859375,21575360,0.0,0.0
52500.0,53200.0,52000.0,52400.0,48995.0625,17776925,354.0,0.0
53900.0,53900.0,52800.0,52800.0,49369.0703125,21157172,0.0,0.0
53400.0,53600.0,52400.0,52600.0,49182.06640625,16706143,0.0,0.0
52100.0,52900.0,52100.0,52900.0,49462.5703125,14142583,0.0,0.0
53000.0,53600.0,52700.0,53600.0,50117.08984375,11887868,0.0,0.0
54000.0,55000.0,53800.0,55000.0,51426.109375,19856623,0.0,0.0
55800.0,55900.0,53400.0,53400.0,49930.08203125,30760032,0.0,0.0
53600.0,53900.0,52900.0,53000.0,49556.078125,19664652,0.0,0.0
53200.0,53600.0,52800.0,52800.0,49369.0703125,17054850,0.0,0.0
53100.0,53200.0,52300.0,52700.0,49275.5703125,13714746,0.0,0.0
53300.0,53800.0,53100.0,53400.0,49930.08203125,12240188,0.0,0.0
53700.0,53800.0,53200.0,53800.0,50304.0859375,14269484,0.0,0.0
54400.0,55000.0,54300.0,54700.0,51145.60546875,24051450,0.0,0.0
54800.0,54800.0,53800.0,53800.0,50304.0859375,16779127,0.0,0.0
54200.0,54700.0,54100.0,54400.0,50865.10546875,10096174,0.0,0.0
54800.0,54800.0,54000.0,54200.0,50678.09765625,10507530,0.0,0.0
55200.0,55400.0,54800.0,55300.0,51706.625,18297260,0.0,0.0
55300.0,55500.0,54700.0,54700.0,51145.60546875,12885057,0.0,0.0
54700.0,54700.0,53800.0,54100.0,50584.59765625,16214932,0.0,0.0
54000.0,54400.0,53700.0,54200.0,50678.09765625,10994535,0.0,0.0
54300.0,55700.0,54300.0,55600.0,51987.125,21054421,0.0,0.0
57000.0,58800.0,56400.0,58600.0,54792.1875,48431566,0.0,0.0
60300.0,60400.0,58600.0,59000.0,55166.19140625,36476611,0.0,0.0
59700.0,60100.0,59000.0,59000.0,55166.19140625,19285354,0.0,0.0
59500.0,59600.0,57700.0,57900.0,54137.671875,21943345,0.0,0.0
57800.0,57900.0,56700.0,56800.0,53109.15625,21158940,0.0,0.0
57200.0,58100.0,57000.0,57300.0,53576.65625,19419694,0.0,0.0
57300.0,57500.0,56300.0,56900.0,53202.6484375,17739706,0.0,0.0
57100.0,58400.0,57100.0,58000.0,54231.171875,21625874,0.0,0.0
57900.0,58400.0,57100.0,57500.0,53763.66796875,18751717,0.0,0.0
57600.0,58300.0,57500.0,57800.0,54044.171875,17774291,0.0,0.0
58000.0,59500.0,57800.0,58200.0,54418.18359375,24907912,0.0,0.0
58200.0,59000.0,57700.0,59000.0,55166.19140625,18573934,0.0,0.0
59400.0,59600.0,58000.0,58700.0,54885.6875,22089460,0.0,0.0
58000.0,58400.0,57700.0,58000.0,54231.171875,15672548,0.0,0.0
58900.0,59900.0,58000.0,58400.0,54605.1875,25307825,0.0,0.0
59000.0,59200.0,57800.0,57800.0,54044.171875,16930719,0.0,0.0
57600.0,57600.0,55300.0,55400.0,51800.12890625,30386029,0.0,0.0
56200.0,56900.0,55800.0,55900.0,52267.62890625,21142288,0.0,0.0
55800.0,56600.0,55400.0,56100.0,52454.63671875,15055896,0.0,0.0
56400.0,56800.0,56100.0,56400.0,52735.140625,14021705,0.0,0.0
56400.0,56500.0,55700.0,56400.0,52735.140625,17651593,0.0,0.0
56300.0,56300.0,55600.0,55600.0,51987.125,16196568,0.0,0.0
56100.0,56300.0,55400.0,55400.0,51800.12890625,14619888,0.0,0.0
56000.0,56100.0,54000.0,54000.0,50491.09375,32671367,0.0,0.0
54100.0,54800.0,54100.0,54200.0,50678.09765625,19363117,0.0,0.0
54600.0,55100.0,54100.0,54400.0,50865.10546875,16905723,0.0,0.0
55600.0,56700.0,55500.0,56400.0,52735.140625,28384920,0.0,0.0
55200.0,55800.0,55100.0,55600.0,51987.125,22139109,0.0,0.0
56100.0,57300.0,55800.0,56500.0,52828.6484375,18685880,0.0,0.0
57400.0,58700.0,57200.0,58700.0,54885.6875,31517520,0.0,0.0
58200.0,59300.0,57800.0,58400.0,54605.1875,30597399,0.0,0.0
59900.0,60000.0,59100.0,59200.0,55353.19921875,29923293,0.0,0.0
59300.0,59400.0,58200.0,59000.0,55166.19140625,16017098,0.0,0.0
60200.0,60800.0,59900.0,60400.0,56475.22265625,20648281,0.0,0.0
60900.0,61000.0,60500.0,61000.0,57036.234375,17877075,0.0,0.0
61100.0,61300.0,60600.0,61000.0,57036.234375,17041444,0.0,0.0
60700.0,60800.0,59300.0,59500.0,55633.70703125,25108356,0.0,0.0
59800.0,59900.0,59100.0,59300.0,55446.703125,18884571,0.0,0.0
59100.0,60000.0,59000.0,59200.0,55353.19921875,15140387,0.0,0.0
59100.0,59700.0,57800.0,58200.0,54418.18359375,20830381,0.0,0.0
58400.0,58800.0,57400.0,58600.0,54792.1875,20111398,0.0,0.0
57700.0,58600.0,57600.0,57800.0,54044.171875,17564020,0.0,0.0
57700.0,58200.0,57700.0,57900.0,54137.671875,11444683,0.0,0.0
58300.0,58800.0,57900.0,58200.0,54752.94140625,12614080,354.0,0.0
58300.0,59000.0,58200.0,58200.0,54752.94140625,15503563,0.0,0.0
57500.0,59200.0,57500.0,58700.0,55223.32421875,20228289,0.0,0.0
59400.0,59900.0,58700.0,59000.0,55505.55078125,14463826,0.0,0.0
58700.0,59900.0,58500.0,59900.0,56352.24609375,14861838,0.0,0.0
60500.0,60700.0,59500.0,59700.0,56164.09765625,24589924,0.0,0.0
60000.0,60400.0,59900.0,60400.0,56822.63671875,16145837,0.0,0.0
61000.0,61400.0,60400.0,60900.0,57293.0234375,19247631,0.0,0.0
61000.0,61100.0,60500.0,60900.0,57293.0234375,16086716,0.0,0.0
60700.0,60800.0,59700.0,60000.0,56446.32421875,17756232,0.0,0.0
60000.0,60400.0,59000.0,59500.0,55975.9453125,16554190,0.0,0.0
59600.0,60200.0,59500.0,60000.0,56446.32421875,14474985,0.0,0.0
60300.0,60900.0,60100.0,60900.0,57293.0234375,19326115,0.0,0.0
61200.0,61500.0,60600.0,60900.0,57293.0234375,15703443,0.0,0.0
60300.0,60500.0,59800.0,60100.0,56540.41015625,14294095,0.0,0.0
60400.0,60400.0,59800.0,60200.0,56634.48046875,9322232,0.0,0.0
60400.0,61100.0,60100.0,60400.0,56822.63671875,13268226,0.0,0.0
60300.0,60300.0,59500.0,59800.0,56258.171875,17260416,0.0,0.0
59400.0,59400.0,58800.0,59000.0,55505.55078125,14428882,0.0,0.0
58200.0,58500.0,57500.0,58100.0,54658.86328125,22636966,0.0,0.0
58000.0,58000.0,56600.0,56600.0,53247.69921875,26907844,0.0,0.0
56400.0,57500.0,56000.0,57400.0,54000.32421875,20489076,0.0,0.0
57900.0,58900.0,57600.0,58800.0,55317.40625,14950919,0.0,0.0
58900.0,59000.0,57800.0,58500.0,55035.171875,21718561,0.0,0.0
59000.0,60300.0,58800.0,60300.0,56728.55859375,20639475,0.0,0.0
60700.0,60800.0,59600.0,60100.0,56540.41015625,16910230,0.0,0.0
60700.0,60900.0,60100.0,60200.0,56634.48046875,15892961,0.0,0.0
60500.0,60500.0,59500.0,60200.0,56634.48046875,19073552,0.0,0.0
60700.0,61400.0,60400.0,61300.0,57669.3359375,25628510,0.0,0.0
61000.0,61400.0,60700.0,61000.0,57387.09375,19800573,0.0,0.0
61300.0,63200.0,61000.0,63200.0,59456.80078125,31508829,0.0,0.0
64000.0,66700.0,63900.0,66300.0,62373.19140625,36354334,0.0,0.0
67000.0,67000.0,65600.0,65700.0,61808.7265625,30204089,0.0,0.0
65700.0,66200.0,64700.0,64800.0,60962.03125,22963790,0.0,0.0
64100.0,64800.0,63900.0,64600.0,60773.8828125,16590290,0.0,0.0
63900.0,65200.0,63900.0,64700.0,60867.94921875,15068682,0.0,0.0
64800.0,67800.0,64700.0,67500.0,63502.12109375,27134398,0.0,0.0
67900.0,69500.0,67000.0,67700.0,63690.26953125,32158235,0.0,0.0
67900.0,68300.0,66500.0,66600.0,62655.42578125,32447065,0.0,0.0
66100.0,68000.0,66000.0,68000.0,63972.50390625,19023323,0.0,0.0
68000.0,68400.0,67600.0,68200.0,64160.66796875,14063434,0.0,0.0
68400.0,68600.0,66700.0,66700.0,62749.50390625,43811016,0.0,0.0
67100.0,68300.0,67100.0,67800.0,63784.35546875,22327173,0.0,0.0
68400.0,69900.0,68300.0,69500.0,65383.6640625,29703942,0.0,0.0
70100.0,70500.0,69300.0,69700.0,65571.8203125,23677989,0.0,0.0
70400.0,72100.0,70100.0,71500.0,67265.2109375,28130533,0.0,0.0
72400.0,73500.0,71900.0,72900.0,68582.2890625,28490496,0.0,0.0
72200.0,72900.0,71600.0,71700.0,67453.359375,25000338,0.0,0.0
72100.0,73900.0,72000.0,73900.0,69523.0625,24077996,0.0,0.0
72700.0,73800.0,72500.0,72900.0,68582.2890625,39882928,0.0,0.0
73500.0,73800.0,73100.0,73400.0,69052.6796875,18486672,0.0,0.0
